structure_id,material_id,formation_energy_per_atom
12133,mp-989191,-2.008557448333333
12134,mp-770645,-2.4515144214444438
12135,mp-559182,-2.2882330389285714
12136,mp-675651,-1.0524099444285717
12137,mp-625957,-2.350788297282051
12138,mp-20679,0.030779726000000097
12139,mp-771944,-2.8779853297058824
12140,mp-764702,-2.266538991515151
12141,mp-680493,-0.2248624437109381
12142,mp-22724,-4.17622066444444
12143,mp-754964,-3.8683268416666663
12144,mp-22467,-1.779286491428569
12145,mp-4374,-1.4823808451041696
12146,mp-676512,-3.375202601413791
12147,mp-17208,-2.569991883671717
12148,mp-545525,-2.395962666666667
12149,mp-5514,-0.7364028166666662
12150,mp-768314,-2.2484778776041665
12151,mp-645326,-0.7034518745000007
12152,mp-22955,-1.3850467486666673
12153,mp-989637,-0.6977909885000088
12154,mp-571222,-2.0466015773275856
12155,mp-766437,-3.4057396201041668
12156,mp-5135,-0.5528992799999983
12157,mp-30452,-0.6681538472222233
12158,mp-28698,-1.5663748583908041
12159,mp-761614,-1.9263108036904768
12160,mp-20214,-0.38719763624999715
12161,mp-7567,-2.8727340616666646
12162,mp-755915,-2.5885888815
12163,mp-697769,-2.4452802037394963
12164,mp-3951,-1.437793791666667
12165,mp-1786,-0.3864838037500036
12166,mp-779083,-2.340042725833333
12167,mp-1016846,-2.4732249276666662
12168,mp-768216,-2.2818161846924596
12169,mp-759242,-0.8083889823245615
12170,mp-3271,-0.591599556999995
12171,mp-770322,-2.2323441077777773
12172,mp-761486,-2.456173770425169
12173,mp-3336,-3.0924083945000005
12174,mp-16721,-0.47079037250000155
12175,mp-19741,-0.22633729000000002
12176,mp-30534,-0.7918317589880957
12177,mp-540735,-1.9703121910344836
12178,mp-546684,-1.0282253014687506
12179,mp-756007,-2.063703354955357
12180,mp-36029,-1.5471338804166659
12181,mp-1008881,-0.23817251541666687
12182,mp-772640,-2.158982824166666
12183,mp-752933,-1.7013134638888887
12184,mp-775199,-2.360086020180625
12185,mp-973612,-0.15973149285714175
12186,mp-690548,-2.114691025493295
12187,mp-16652,-0.7660357466666653
12188,mp-972272,-0.8127059820981941
12189,mp-989537,-2.7872100329310348
12190,mp-780432,-3.6148509698749995
12191,mp-643004,-0.4854727908333339
12192,mp-630403,-2.717583835603449
12193,mp-570552,-0.8267243815384608
12194,mp-977380,-0.45912025833333203
12195,mp-770401,-2.297922147857142
12196,mp-639910,-0.32017464545454416
12197,mp-28204,-1.3765666798670892
12198,mp-636773,-0.7911978185714277
12199,mp-17922,-3.213395772435064
12200,mp-555721,-1.101783966666666
12201,mp-569981,-0.4702801531249978
12202,mp-1074,-0.0056133243749996176
12203,mp-849479,-2.201462566254789
12204,mp-763425,-2.8497295144195407
12205,mp-11017,-1.0192064038409088
12206,mp-20766,-0.5825387099999967
12207,mp-12455,-1.5914102926562528
12208,mp-542888,-1.793557752847222
12209,mp-1013548,-1.1643704449999988
12210,mp-531572,-2.7934028167532468
12211,mp-763349,-3.006311021013957
12212,mp-10386,-1.8297312059062527
12213,mp-35612,-3.4987343729166605
12214,mp-762142,-1.6453128883333332
12215,mp-542388,-0.3552935335416674
12216,mp-699213,-2.3729552664422053
12217,mp-8946,-0.7129788381249984
12218,mp-865037,-0.16235838458333252
12219,mp-6452,-3.1872932938888883
12220,mp-568478,-1.6096289076543215
12221,mp-1019584,-3.4282547425000005
12222,mp-321,-0.1032052349999996
12223,mp-30710,-0.2669348096491362
12224,mp-776437,-3.15594301551852
12225,mp-973878,-0.6556221152777731
12226,mp-570266,-0.2366616540697681
12227,mp-973599,0.2767366762499961
12228,mp-558533,-3.358458938653845
12229,mp-756637,-2.8192558111111117
12230,mp-561102,-1.7779738328333337
12231,mp-768280,-3.2751939564444474
12232,mp-505306,-2.6704880995454485
12233,mp-560773,-2.0297732275732763
12234,mp-11392,-0.8556266887500001
12235,mp-9321,-2.2083305614285718
12236,mp-4870,-2.292747814523806
12237,mp-35596,-1.5910412692857139
12238,mp-1019362,-1.0436866038888841
12239,mp-1707,-0.49230489428571544
12240,mp-12697,-0.21872186014588763
12241,mp-772441,-2.874989288653846
12242,mp-9776,-0.6936264977777759
12243,mp-559962,-3.2310520672222216
12244,mp-18977,-3.0296963500000005
12245,mp-28156,-2.5227358235632145
12246,mp-722937,-0.8587921201785714
12247,mp-978926,-2.458910103
12248,mp-755175,-3.3446507790000006
12249,mp-780529,-2.463984302103948
12250,mp-775967,-2.5351077367125066
12251,mp-30876,-0.3986453800000014
12252,mp-29562,-1.374369412962963
12253,mp-20998,-0.4745876444444421
12254,mp-23421,-1.928012280520834
12255,mp-567424,-0.44796718553333364
12256,mp-753123,-2.5637564166666666
12257,mp-12960,-1.0076061520833335
12258,mp-771025,-2.476656507243774
12259,mp-15590,-3.2992598445454537
12260,mp-9298,-1.4770214385714238
12261,mp-567545,-0.25756445429545366
12262,mp-546190,-0.3552246256666656
12263,mp-553966,-1.2319827396666674
12264,mp-673678,-2.271091594259259
12265,mp-707441,-0.7572200554166665
12266,mp-9230,-2.218596720204545
12267,mp-641661,-0.7856104336607144
12268,mp-753287,-2.344317947499999
12269,mp-5541,-0.8084054849999992
12270,mp-991652,-0.45333379958333353
12271,mp-849459,-2.286155341944444
12272,mp-861982,-0.3840419224999998
12273,mp-811,-0.4732087883333331
12274,mp-770546,-2.6417730659542977
12275,mp-541687,-1.2697086423258905
12276,mp-11288,-0.505499445000001
12277,mp-974049,-0.44363435749999525
12278,mp-758007,-2.56185141986453
12279,mp-3040,-0.47091663750000023
12280,mp-707391,-1.338558848045038
12281,mp-864630,-0.24106537895833502
12282,mp-20673,-0.14495584884615306
12283,mp-18645,-0.6666346156060576
12284,mp-557741,-3.0142126382843153
12285,mp-774246,-2.9708392769999996
12286,mp-8818,-0.8489588860000019
12287,mp-567698,-1.2629454575977
12288,mp-23434,-1.6874217595454548
12289,mp-1020164,-2.639629860135152
12290,mp-766256,-4.018697117750002
12291,mp-766870,-1.8520812633103456
12292,mp-861881,-0.320622574583334
12293,mp-18990,-2.9541109004967154
12294,mp-569451,-0.4460737638095252
12295,mp-558702,-2.987412474850575
12296,mp-1009264,-0.0250450450000006
12297,mp-653559,-0.14693162173363086
12298,mp-667294,-0.9817310710504197
12299,mp-554140,-1.095917878809524
12300,mp-754341,-3.0190757344444443
12301,mp-757715,-2.189612262416668
12302,mp-777559,-2.7988084388888885
12303,mp-22888,-2.4024016400000003
12304,mp-643047,-0.548545262058825
12305,mp-2797,-0.192909463333334
12306,mp-504644,-3.940443139124999
12307,mp-4602,-3.775055662045453
12308,mp-21949,-1.4675466465937488
12309,mp-7753,-0.47724602249999126
12310,mp-973874,-0.21867996166666614
12311,mp-600052,-3.256982102333334
12312,mp-631381,0.8489538203125022
12313,mp-364,-1.1774866100000008
12314,mp-863880,-1.969763134583334
12315,mp-773111,-2.8519379410000005
12316,mp-542681,-0.19183802874999856
12317,mp-5605,-0.3922253086666679
12318,mp-865521,-1.5928441254166668
12319,mp-5920,-0.29135345944444485
12320,mp-18969,-1.7893422520000002
12321,mp-866143,-0.791811782083327
12322,mp-18540,-1.4244893306723467
12323,mp-9605,-0.9066892843750018
12324,mp-764720,-2.2783447819696963
12325,mp-753691,-2.514923455
12326,mp-772290,-1.2544819891666645
12327,mp-779074,-2.48377749553161
12328,mp-776658,-2.812731088124999
12329,mp-4813,-0.4310752874999997
12330,mp-556108,-3.435843894166666
12331,mp-19986,-0.7173294697222197
12332,mp-780402,-3.6708344981060606
12333,mp-26467,-2.188822850782312
12334,mp-763575,-2.425933910797102
12335,mp-559210,-2.5155755975000003
12336,mp-973592,-2.281445611666665
12337,mp-572797,-2.484288005478925
12338,mp-556979,-1.5614509135221668
12339,mp-28724,-0.8524399124999995
12340,mp-699261,-0.40340938100000096
12341,mp-8978,-0.9110458324137944
12342,mp-9360,-3.2316843445238086
12343,mp-23358,-0.6404687011363667
12344,mp-12723,-0.8549962350000015
12345,mp-25943,-2.412108247996031
12346,mp-3967,-0.9619318771264377
12347,mp-773501,-2.367837964410919
12348,mp-650715,-3.2511851854166665
12349,mp-863736,-0.599672680546874
12350,mp-13042,-3.16318817761024
12351,mp-1006367,-1.9404976124023428
12352,mp-764496,-1.3914733189724138
12353,mp-18168,-2.2251071018537405
12354,mp-1019892,-3.1058550605333335
12355,mp-778072,-4.281651369230769
12356,mp-675769,-0.970558108583333
12357,mp-569687,-0.4964587480859395
12358,mp-680247,-0.7986029282775966
12359,mp-3551,-1.1283760591666665
12360,mp-777766,-2.717148923125
12361,mp-572598,-1.071860271034482
12362,mp-694917,-1.7119071172660092
12363,mp-1001914,-0.23374328041666637
12364,mp-567456,-0.5554404000000019
12365,mp-560412,-2.367866973685065
12366,mp-758059,-1.889409310416666
12367,mp-730972,-1.5143223183229815
12368,mp-21105,-0.5752348329166684
12369,mp-560345,-0.8271290193308697
12370,mp-684970,-0.06074282107291538
12371,mp-1359,-0.5196179799999996
12372,mp-2413,-0.2354365924999975
12373,mp-27478,-3.639110510344826
12374,mp-34656,0.2512322040000029
12375,mp-1500,-2.329565223749999
12376,mp-11373,-0.7322708927777816
12377,mp-12521,-0.4453941308333296
12378,mp-23398,-2.0549925302083327
12379,mp-989554,-0.8285514331465521
12380,mp-974589,0.10701953843749834
12381,mp-24333,-1.3539336259090904
12382,mp-771523,-2.2436480015476192
12383,mp-754191,-3.628609801785715
12384,mp-17113,-2.5424544218181806
12385,mp-29783,-0.06188175974026068
12386,mp-972733,0.9085927355208332
12387,mp-568954,-1.5846004424088538
12388,mp-1639,-1.335625025625001
12389,mp-306,-2.798056310000001
12390,mp-5069,-0.6453606667931041
12391,mp-604120,-1.3893422497619052
12392,mp-775931,-1.0793916033333333
12393,mp-28952,-1.4070624454166658
12394,mp-777427,-2.260707690864121
12395,mp-30274,-3.2181859641666706
12396,mp-558186,-4.320807935178572
12397,mp-19973,-0.5843099109999997
12398,mp-10692,-0.04929230500000159
12399,mp-978284,-2.492951431529146
12400,mp-641923,-1.609659967145594
12401,mp-5052,-2.632716396666666
12402,mp-1714,-0.39563509333333374
12403,mp-756376,-2.7600177984999994
12404,mp-1006057,-0.627015536666665
12405,mp-763291,-2.6034209455555537
12406,mp-11478,0.07330951395833196
12407,mp-772609,-2.8553027550000007
12408,mp-755061,-1.867687607916667
12409,mp-974865,0.07200533062499659
12410,mp-1020141,-3.128102243397567
12411,mp-568006,-0.04388731694444322
12412,mp-22060,-0.049218507500000896
12413,mp-774832,-2.368056011801802
12414,mp-782650,-2.5370716525500074
12415,mp-687227,-1.7377157054174224
12416,mp-30253,-0.3274520617391313
12417,mp-756188,-1.1505724860416668
12418,mp-91,0.0
12419,mp-21922,-1.5566956183333327
12420,mp-5082,-0.9034067991666662
12421,mp-5072,-1.3036228095000024
12422,mp-2541,-0.3795178041666709
12423,mp-37108,-2.3894211058928567
12424,mp-755231,-1.7506827875
12425,mp-21153,-0.9507154766666671
12426,mp-975797,0.03131227708333384
12427,mp-768305,-3.5832566657142846
12428,mp-569698,-0.7897201106250016
12429,mp-8957,-2.3189860562936246
12430,mp-625415,-2.2404450850595237
12431,mp-977568,-0.7525815912500029
12432,mp-864786,-1.2305554850000036
12433,mp-8762,-2.974195047499999
12434,mp-2642,-0.053040937500000496
12435,mp-999059,-0.23803798604166726
12436,mp-12465,-0.2408379449999984
12437,mp-775994,-2.705528002440477
12438,mp-4291,-0.6816522129999975
12439,mp-580480,-0.09864002954401369
12440,mp-569408,-0.38639210245000155
12441,mp-1008277,0.021477920624999314
12442,mp-6548,-3.4317584649705886
12443,mp-8468,-0.7787556689999974
12444,mp-865090,-0.37077214687499804
12445,mp-758868,-2.066411199390757
12446,mp-510376,-0.7999052124999991
12447,mp-13363,-0.5393093812499998
12448,mp-569220,-0.3625904699999983
12449,mp-977057,-0.6121987159375024
12450,mp-770456,-2.7981477254444447
12451,mp-624190,-0.7325704929999993
12452,mp-541459,-2.5031605782053576
12453,mp-779959,-1.4924672886666674
12454,mp-972036,-0.17412528520833703
12455,mp-572778,-1.212095436222222
12456,mp-558924,-3.0081883517907526
12457,mp-753277,-2.1444550299999996
12458,mp-560425,-2.770848755416667
12459,mp-8597,-0.6114847759375017
12460,mp-2490,-0.5089161339880963
12461,mp-631511,1.1010910863888863
12462,mp-15079,-3.0813404697102014
12463,mp-753098,-2.255026315833333
12464,mp-31462,-1.048739989583332
12465,mp-30758,-0.22759561291666808
12466,mp-989569,-2.7602246036379308
12467,mp-41191,-2.9911054675050175
12468,mp-705547,-1.5472384212500003
12469,mp-600124,-0.42720125149425076
12470,mp-634381,-2.1396662922727283
12471,mp-756348,-1.064458409333333
12472,mp-619064,-2.6750331186997123
12473,mp-626552,-1.3750569087037041
12474,mp-32581,-1.7168151456666692
12475,mp-766393,-3.2271573211904765
12476,mp-979234,0.015621406250001968
12477,mp-882,-0.9049613478571418
12478,mp-735529,-1.4802033755102042
12479,mp-976322,-0.4531038717857143
12480,mp-30877,-0.43185497166666664
12481,mp-1018276,-0.6256983574999992
12482,mp-571065,-1.6200290795833339
12483,mp-780876,-2.4516761436538466
12484,mp-15986,-0.614225619857136
12485,mp-753662,-2.2641565777857147
12486,mp-22873,-1.1517597175000063
12487,mp-35082,-0.3000357454687501
12488,mp-1008554,-0.2053023699999983
12489,mp-7332,-0.6451083537301585
12490,mp-17709,-2.4832764844073267
12491,mp-691065,-3.3339334718846154
12492,mp-8635,0.05698213499999838
12493,mp-18610,-3.33473847279297
12494,mp-1976,-0.4233528520000007
12495,mp-973266,-0.23351387624999376
12496,mp-669498,-1.0284502179666666
12497,mp-974270,0.18017311008620673
12498,mp-13230,-3.581396522174999
12499,mp-849520,-2.205320383095239
12500,mp-984765,-0.6485357441666664
12501,mp-640899,-0.16053126277777746
12502,mp-20811,-0.36763038916666463
12503,mp-1009471,-0.6064196293750008
12504,mp-10348,-3.4718164693333335
12505,mp-30150,0.022808687916666532
12506,mp-756469,-3.9891021426666655
12507,mp-3839,-0.34634194499999893
12508,mp-21348,-3.332704743233333
12509,mp-775774,-1.024969332333334
12510,mp-20234,-0.6243764976388917
12511,mp-850999,-1.627743441551724
12512,mp-569819,-0.37607980100000304
12513,mp-974842,-0.9506921764499993
12514,mp-669528,-2.9976558471798023
12515,mp-3869,-0.7850072811666664
12516,mp-21182,-1.3783924581904756
12517,mp-1013643,-1.0954498841702276
12518,mp-760122,-2.490447211904762
12519,mp-985592,-1.3205996093956036
12520,mp-759933,-2.46593096
12521,mp-753418,-3.5474047607142856
12522,mp-16287,-0.38563433850000167
12523,mp-560993,-3.36388194125
12524,mp-684679,-1.781462497368421
12525,mp-1007637,-0.23584965781249867
12526,mp-561246,-2.874237976666667
12527,mp-1111,-0.4622086853017251
12528,mp-780891,-1.4552337754166669
12529,mp-973882,-1.0348469633333295
12530,mp-571547,-0.08118413875000385
12531,mp-3414,-2.3583007792708326
12532,mp-34361,-0.4617681937500011
12533,mp-978991,0.00019328233333245257
12534,mp-691121,-2.829717449461208
12535,mp-662702,-0.7784586035632183
12536,mp-983590,-0.2089872612499999
12537,mp-980426,-0.3530098674999991
12538,mp-1019778,-2.740575714364087
12539,mp-20665,-0.4037538055555577
12540,mp-21154,-0.484959264032567
12541,mp-764900,-2.852132954166667
12542,mp-567093,-0.7965373470000031
12543,mp-573321,-0.4341094154166658
12544,mp-22596,-0.47579510999999897
12545,mp-979412,0.5333312310937544
12546,mp-770591,-2.45768740671456
12547,mp-1018120,-0.403847810000002
12548,mp-738624,-2.036556515675465
12549,mp-570026,-0.6395661188888858
12550,mp-300,-1.1841537337500014
12551,mp-13486,-0.07606693571428837
12552,mp-5083,-0.4746958719999981
12553,mp-977454,-0.1595791131250035
12554,mp-5840,-3.3446211433333337
12555,mp-973191,-0.08676243916666948
12556,mp-984718,-0.03250946729166593
12557,mp-11749,-1.0288475744444459
12558,mp-18869,-1.8774378464890304
12559,mp-1018671,-0.4590528758333316
12560,mp-775763,-2.475551670500001
12561,mp-21137,-2.5511062242857094
12562,mp-561400,-3.3786296058697314
12563,mp-10487,-0.5151359468749983
12564,mp-21007,-1.0669256066666688
12565,mp-765894,-3.150763854047619
12566,mp-36248,-0.6035011666666671
12567,mp-997015,-0.949919777499999
12568,mp-864651,-0.2834853049166739
12569,mp-673875,-0.6507516049999994
12570,mp-1558,-0.6347363066666626
12571,mp-866660,-0.8266830439132649
12572,mp-562667,-0.32104420071428613
12573,mp-10504,-0.45070334208333307
12574,mp-29549,-0.04542289437728842
12575,mp-556702,-3.9065406926190485
12576,mp-780409,-3.7910096510000018
12577,mp-554681,-0.9624981687276772
12578,mp-755480,-1.089603731583333
12579,mp-771828,-3.8228543089393927
12580,mp-552663,-2.3729057689393938
12581,mp-680754,-0.4362295249999993
12582,mp-1019317,-0.472480345000001
12583,mp-567818,-0.7867808980000006
12584,mp-978845,0.03470705499999838
12585,mp-675770,-3.8465635374999976
12586,mp-1018757,-0.6088025016666686
12587,mp-37879,-1.9534841299479169
12588,mp-684605,-0.07142315354166452
12589,mp-759185,-2.4938976826058195
12590,mp-5189,-2.456086594583332
12591,mp-9972,-0.8982283075000002
12592,mp-974869,1.181301844375
12593,mp-38950,-3.8713124704545447
12594,mp-573810,-0.896093119285719
12595,mp-540022,-2.420213610428982
12596,mp-752501,-2.5046636636904758
12597,mp-866661,-1.1801322363154745
12598,mp-31229,-0.6806069840504989
12599,mp-1018018,0.8740515875000003
12600,mp-763020,-2.4184687095833333
12601,mp-1019552,-1.3673601376119406
12602,mp-21141,-0.07974541000000031
12603,mp-768262,-3.0291522611538464
12604,mp-20725,-1.299647031666666
12605,mp-27445,-1.726457208250001
12606,mp-22759,-0.36355844083333483
12607,mp-772797,-2.805604998088624
12608,mp-974795,0.9002192085416667
12609,mp-7117,-1.2763071180729177
12610,mp-2210,-0.10770546000000003
12611,mp-1016827,-2.040783233
12612,mp-31328,-0.39147296364942363
12613,mp-10164,-0.7916758093031633
12614,mp-560853,-1.7088464075
12615,mp-557538,-3.391320483380811
12616,mp-757073,-2.258967747435897
12617,mp-10059,-0.4814104566666657
12618,mp-560127,-2.893873149714559
12619,mp-19818,-0.5313133199999968
12620,mp-561385,-2.378653411500001
12621,mp-753917,-3.949675898125001
12622,mp-554749,-2.2309965758150176
12623,mp-14694,-2.6319602378896096
12624,mp-6305,-2.43424595955303
12625,mp-31098,-0.6808678347222165
12626,mp-695800,-2.145890091767857
12627,mp-30535,-0.14474939476190501
12628,mp-29824,-1.292993156428572
12629,mp-978009,0.9914836774999998
12630,mp-769347,-2.2581497655
12631,mp-30555,-0.3452401712083333
12632,mp-772835,-2.7532859430535708
12633,mp-7824,-2.765007686333329
12634,mp-1830,-0.7611560177083341
12635,mp-23257,-1.9687017228333323
12636,mp-995218,-0.46082918227272723
12637,mp-21030,-0.3164347549999995
12638,mp-866635,-0.5553603618750002
12639,mp-547125,-2.386140228333333
12640,mp-17761,-2.7499819453333334
12641,mp-768678,-1.86761311837963
12642,mp-10509,-3.1631007070833332
12643,mp-985304,-0.8912465507142845
12644,mp-758006,-3.4185206346428565
12645,mp-779729,-2.997387182713922
12646,mp-625803,-1.399946179074074
12647,mp-19007,-2.605111105580362
12648,mp-972471,0.02880782624999867
12649,mp-557824,-1.0531737527272726
12650,mp-10293,0.08324176999999959
12651,mp-672335,-0.21088979444444433
12652,mp-775699,-2.246898491071428
12653,mp-768326,-1.9256553197413793
12654,mp-569343,-0.13964566574074094
12655,mp-569112,-0.79806856849138
12656,mp-510709,-1.9533655586250007
12657,mp-7365,-0.5201371719999998
12658,mp-12798,-0.06934552749999945
12659,mp-29363,-0.399427311547619
12660,mp-560900,-2.2397824692857142
12661,mp-19336,-2.794713231293103
12662,mp-28541,-2.47238531729322
12663,mp-28591,-0.45893090049319846
12664,mp-979258,-0.37233478812500476
12665,mp-7061,-1.9602675537500005
12666,mp-12644,-3.5062734356666665
12667,mp-767192,-2.4095407774206348
12668,mp-975634,-0.8132582723333328
12669,mp-756235,-2.0205625391666655
12670,mp-30227,-1.7850599683333295
12671,mp-1332,-0.39896058062500117
12672,mp-763345,-2.610939604861112
12673,mp-754154,-2.9701320699137916
12674,mp-27625,-0.24274853920634915
12675,mp-999507,0.14740680103448156
12676,mp-977593,-0.17863062303728228
12677,mp-541338,-3.1085158391071426
12678,mp-778857,-2.4377196438544058
12679,mp-6118,-2.6209999849450543
12680,mp-21601,-0.43810382512820484
12681,mp-771199,-2.2386753125
12682,mp-18220,-3.2104819657142865
12683,mp-7769,-2.296756592062496
12684,mp-24154,-0.24444091916666602
12685,mp-557290,-2.837391060306514
12686,mp-618991,-0.19259980177083355
12687,mp-571554,-0.43996794416666685
12688,mp-22423,-2.0185196569444446
12689,mp-20878,-1.4597880307812456
12690,mp-1014138,-0.4689561225000016
12691,mp-752424,-2.32739635
12692,mp-24044,-1.3809526421428566
12693,mp-766348,-1.9114852262500002
12694,mp-769592,-2.3681121399062146
12695,mp-1002165,1.2717912837499998
12696,mp-549475,-2.3453893289583334
12697,mp-3018,-0.6136462312931001
12698,mp-759183,-0.5305159769666687
12699,mp-532789,-2.7075753735000005
12700,mp-979,-0.6315271295833327
12701,mp-571021,-0.20637432663691055
12702,mp-8958,-1.8875352234375002
12703,mp-865829,-0.6976692708333339
12704,mp-863076,-2.452395296666667
12705,mp-759324,-1.4524341318181844
12706,mp-776825,-4.2966667828333325
12707,mp-24367,-1.4308106942761587
12708,mp-14285,-0.5062888728174618
12709,mp-1018112,-0.42864501333333277
12710,mp-758708,-2.329954492083334
12711,mp-16475,-1.0662746819047615
12712,mp-753973,-2.4719130052380938
12713,mp-18164,-2.3020574767410693
12714,mp-621667,-0.26552841999999827
12715,mp-1008223,-2.057931684531251
12716,mp-5594,-3.6074472677272733
12717,mp-6754,-0.5216586322222234
12718,mp-999195,0.49698666500000144
12719,mp-961688,-0.12463609916666603
12720,mp-8753,-0.47685704692176906
12721,mp-974408,0.13042409875000516
12722,mp-4886,-2.610852319374999
12723,mp-23029,-1.149382419568967
12724,mp-1979,-0.934256288750003
12725,mp-17583,-2.9726201365740743
12726,mp-12052,-1.08963017547619
12727,mp-556399,-1.5441004226449284
12728,mp-1008835,0.6011552450000011
12729,mp-849498,-2.46936863569294
12730,mp-557236,-1.5153921097067904
12731,mp-1272,0.08198951375000263
12732,mp-29802,-0.39853352384615337
12733,mp-505473,-0.2796808976666666
12734,mp-545788,-1.101147053571429
12735,mp-9576,-0.9315635736093739
12736,mp-30381,-0.5520458008333335
12737,mp-554216,-1.017656257038264
12738,mp-972600,-2.3427030044999997
12739,mp-561449,-1.9364986549999987
12740,mp-29895,-1.177800070535715
12741,mp-7882,-0.39788748266666507
12742,mp-769635,-2.431138037083333
12743,mp-779864,-2.380003211499999
12744,mp-704546,-1.889608905579937
12745,mp-643896,-1.936473975350575
12746,mp-759897,-1.433233207
12747,mp-865930,-0.16664676833333303
12748,mp-864610,-0.24542743249999965
12749,mp-770715,-2.1403160822222214
12750,mp-642660,-0.35411876140624976
12751,mp-761191,-2.148807061139455
12752,mp-555679,-3.572212831417619
12753,mp-7462,-0.9150800489062522
12754,mp-530449,-2.7017292075274724
12755,mp-35746,-2.367620389107143
12756,mp-27981,-2.722459591249997
12757,mp-25305,-3.288295090606061
12758,mp-676673,-0.9024959865948272
12759,mp-865954,-0.493070855833329
12760,mp-568148,-0.22007836430555608
12761,mp-397,-0.07931555205356793
12762,mp-505508,-1.8035545981818188
12763,mp-754165,-3.101253307500001
12764,mp-766134,-1.470366598965517
12765,mp-975386,-2.2855517028333323
12766,mp-770757,-1.7825754367569786
12767,mp-662499,-2.2756107364999996
12768,mp-23252,-1.0216895014285683
12769,mp-755027,-1.9634221921212112
12770,mp-1018154,-0.16096500583334242
12771,mp-555418,-1.8184624147413802
12772,mp-754991,-1.697361469642857
12773,mp-756198,-1.3937451576011488
12774,mp-998945,-0.32921405666666637
12775,mp-767722,-2.475534951678572
12776,mp-976768,0.11308827279102074
12777,mp-861912,-0.5718645084999991
12778,mp-29199,-0.4678778888888881
12779,mp-707981,-2.2445706185648153
12780,mp-28781,-4.102966585614034
12781,mp-556639,-3.5693227419444455
12782,mp-28025,-1.8106627110937499
12783,mp-23376,-0.8985914744270834
12784,mp-669566,-0.1580016599999965
12785,mp-573751,-1.5018705693518521
12786,mp-510549,-0.47971511256249855
12787,mp-20952,-0.5575641111111113
12788,mp-715333,-1.4938531443333327
12789,mp-706664,-0.09131279569293552
12790,mp-585265,-2.5070827384589944
12791,mp-554144,-3.00102770188434
12792,mp-999303,0.8940091675000001
12793,mp-778450,-3.8012802165000004
12794,mp-697664,-2.4573899388630958
12795,mp-28103,-1.4967659770454533
12796,mp-762258,-2.042354028517242
12797,mp-3664,-1.6994534939583228
12798,mp-30003,-1.3132958118749993
12799,mp-605694,-1.6161034292857142
12800,mp-694999,-2.6621157371346476
12801,mp-1001789,0.5319193412499992
12802,mp-557955,-3.2611050679166675
12803,mp-778224,-3.1927279503846155
12804,mp-979040,-0.45383418499999983
12805,mp-389,-0.5076454225000013
12806,mp-12100,-0.8401067873333347
12807,mp-2554,-0.34389383499999937
12808,mp-768223,-2.6696664807183894
12809,mp-3828,-3.446832076428573
12810,mp-1006058,-2.500243828124999
12811,mp-760637,-2.4894074511471858
12812,mp-29661,-0.7208357750000015
12813,mp-1013542,0.5483129252499964
12814,mp-22191,-0.5437543827777773
12815,mp-1875,-2.3856405559523806
12816,mp-31179,-0.43020847500000825
12817,mp-13138,0.03600903500000108
12818,mp-971836,-0.21680480749999909
12819,mp-11269,-0.6468947850000021
12820,mp-15335,-2.66516158287037
12821,mp-1018106,-1.1583775999999943
12822,mp-30186,-0.02236149788461498
12823,mp-6753,-3.1062948443181835
12824,mp-6560,-2.1804538019499993
12825,mp-760372,-3.1373285167535747
12826,mp-2826,-2.3540432403541645
12827,mp-12754,-1.3307742925000028
12828,mp-554801,-3.358495275357143
12829,mp-1936,-0.6207010699166702
12830,mp-961715,0.08038587666666785
12831,mp-759868,-2.417695669446428
12832,mp-764852,-2.7331317320000013
12833,mp-1143,-3.4265510080000006
12834,mp-867821,-0.2781261841321836
12835,mp-560600,-2.2227957343318967
12836,mp-768146,-2.6040750947834557
12837,mp-5238,-0.6988556876562484
12838,mp-4311,-0.57311995222222
12839,mp-625993,-1.2473711710897435
12840,mp-780326,-0.9003699402777777
12841,mp-567978,-1.3472140602721083
12842,mp-2337,-0.2883624733333363
12843,mp-626973,-2.0572135710000006
12844,mp-30410,-0.30084203985221947
12845,mp-1013716,-0.30899205749999903
12846,mp-556521,-1.5711815611414797
12847,mp-6077,-2.595811925000001
12848,mp-540258,-2.7071938612885145
12849,mp-6281,-2.569328564216301
12850,mp-8281,-0.6148313770000012
12851,mp-10359,-0.20570242576923192
12852,mp-17945,-0.6950755164006699
12853,mp-23004,-2.3137142609310333
12854,mp-6150,-3.1170131843103444
12855,mp-9849,-0.6452046758134907
12856,mp-23137,-2.807868593
12857,mp-24423,-1.5656061120833336
12858,mp-28205,-2.1438856779597706
12859,mp-542974,-1.3470285206096924
12860,mp-8720,-0.9253761412528732
12861,mp-20467,-0.5973231562500019
12862,mp-760678,-2.134631861086956
12863,mp-631540,0.7392054047569445
12864,mp-542342,-0.5914715650000026
12865,mp-24204,-1.2402758937499996
12866,mp-3923,-1.6092589417887904
12867,mp-773709,-1.6336328550000008
12868,mp-8057,-3.382133738125
12869,mp-557855,-2.9093757377380953
12870,mp-554702,-3.5769702910919654
12871,mp-1008785,-1.269603159999999
12872,mp-567517,-0.8298932031481456
12873,mp-9427,-3.09300787369682
12874,mp-24505,-1.8962507174825782
12875,mp-17734,-3.0980380930555547
12876,mp-541291,-0.5316900180911323
12877,mp-20264,-0.4520032953333256
12878,mp-972051,-0.8552422512500009
12879,mp-9812,-1.8220147500000032
12880,mp-699398,-2.464583263065134
